DEPT    .M ,RMG     .none ,RMN     .none   ,RMN-RMG,CAL     .none ,SP      .none,GR      .none,HAC     .non,BHC     .none,DEN     .none 
793.029,1.772,2.091,0.319,21.618,116.539,110.466,425,422.33,2.266
793.079,1.763,2.068,0.305,21.626,116.572,110.659,423.291,421.152,2.27
793.129,1.735,2.019,0.284,21.632,116.637,109.985,423.29,417.04,2.275
793.179,1.777,2.069,0.292,21.648,116.702,109.6,418.269,412.66,2.279
793.229,1.774,2.094,0.32,21.671,116.669,109.985,418.269,412.233,2.281
793.279,1.69,2.027,0.337,21.696,116.734,111.62,410.581,414.582,2.281
793.329,1.695,2.029,0.334,21.726,116.897,112.68,410.573,415.277,2.278
793.379,1.759,2.11,0.351,21.755,116.865,113.834,402.885,414.156,2.28
793.429,1.737,2.126,0.389,21.797,116.734,114.123,402.885,413.194,2.291
793.479,1.695,2.08,0.385,21.859,116.734,114.412,400.535,412.767,2.303
793.529,1.765,2.096,0.331,21.915,116.799,113.738,400.534,413.675,2.312
793.579,1.859,2.169,0.31,21.926,116.767,112.487,405.662,414.369,2.313
793.629,1.866,2.194,0.328,21.877,116.572,111.236,405.663,413.086,2.313
793.679,1.811,2.125,0.314,21.799,116.376,109.697,409.295,406.624,2.323
793.729,1.733,2.024,0.291,21.724,116.279,107.484,409.295,402.565,2.337
793.779,1.669,1.988,0.319,21.681,116.506,105.848,402.461,397.385,2.355
793.829,1.664,2.025,0.361,21.684,116.962,104.019,402.458,395.299,2.366
793.879,1.711,2.081,0.37,21.705,117.158,102.96,402.991,395.513,2.375
793.929,1.741,2.078,0.337,21.717,117.125,101.036,402.991,395.833,2.381
793.979,1.699,2.021,0.322,21.721,116.8,100.459,400.428,396.581,2.381
794.029,1.688,2.038,0.35,21.725,116.279,101.325,400.427,397.062,2.375
794.079,1.802,2.142,0.34,21.743,116.246,102.961,400.427,397.65,2.364
794.129,1.861,2.181,0.32,21.779,116.637,103.442,400.428,397.81,2.345
794.179,1.813,2.135,0.322,21.819,116.93,103.923,405.235,398.718,2.327
794.229,1.758,2.066,0.308,21.862,116.995,103.923,405.235,399.252,2.318
794.279,1.676,1.998,0.322,21.906,116.8,103.923,407.157,400.48,2.319
794.329,1.633,1.981,0.348,21.943,116.702,103.442,407.156,401.176,2.328
794.379,1.682,2.029,0.347,21.98,116.734,103.538,401.923,402.137,2.336
794.429,1.718,2.077,0.359,22.013,116.604,104.212,401.923,402.511,2.356
794.479,1.728,2.096,0.368,22.033,116.702,104.885,398.185,403.899,2.374
794.529,1.756,2.103,0.347,22.047,116.832,104.212,398.184,404.647,2.383
794.579,1.746,2.078,0.332,22.062,116.604,104.693,401.709,405.663,2.385
794.629,1.713,2.041,0.328,22.077,116.734,104.597,401.711,406.25,2.375
794.679,1.68,2.004,0.324,22.089,117.06,105.751,407.265,405.983,2.36
794.729,1.617,1.956,0.339,22.101,117.027,107.483,407.265,405.556,2.342
794.779,1.683,1.976,0.293,22.114,117.092,110.08,409.401,405.075,2.321
794.829,1.965,2.182,0.217,22.13,117.255,112.296,409.399,404.754,2.309
794.879,2.089,2.381,0.292,22.139,117.255,114.123,403.526,405.182,2.303
794.929,1.917,2.292,0.375,22.139,117.255,115.181,403.526,405.876,2.305
794.979,1.776,2.126,0.35,22.134,117.223,115.951,403.419,406.998,2.304
795.029,1.755,2.081,0.326,22.13,117.158,116.336,403.419,407.799,2.304
795.079,1.784,2.079,0.295,22.129,117.223,117.106,407.265,409.936,2.304
795.129,1.807,2.051,0.244,22.123,117.255,117.683,407.266,410.631,2.3
795.179,1.851,1.938,0.087,22.112,117.223,117.683,411.432,411.752,2.29
795.229,1.88,1.906,0.026,22.1,117.32,117.972,411.432,412.5,2.286
795.279,1.845,2.055,0.21,22.088,117.515,118.261,414.101,413.568,2.281
795.329,1.84,2.139,0.299,22.073,117.809,119.993,414.104,414.157,2.278
795.379,1.828,2.179,0.351,22.052,118.069,121.148,416.667,415.278,2.272
795.429,1.866,2.29,0.424,22.03,118.036,121.629,416.667,416.453,2.263
795.479,2.019,2.427,0.408,22.011,117.906,120.474,420.725,417.628,2.245
795.529,2.143,2.547,0.404,21.993,117.841,120.089,420.727,419.657,2.229
795.579,2.104,2.498,0.394,21.98,117.906,119.512,425.962,421.047,2.21
795.629,1.997,2.3,0.303,21.978,118.036,120.185,425.962,421.849,2.189
795.679,1.982,2.195,0.213,21.998,117.906,119.319,430.128,423.611,2.178
795.729,1.945,2.169,0.224,22.039,117.678,118.261,430.128,424.199,2.176
795.779,1.831,2.079,0.248,22.053,117.776,114.991,426.177,425.106,2.182
795.829,1.923,2.119,0.196,21.995,117.939,113.545,426.172,425.481,2.19
795.879,1.992,2.232,0.24,21.859,117.841,112.583,419.765,425.801,2.2
795.929,1.766,2.173,0.407,21.67,117.841,111.814,419.765,426.656,2.208
795.979,1.688,2.098,0.41,21.506,117.971,109.505,422.435,428.739,2.207
796.029,1.799,2.102,0.303,21.419,117.906,106.33,422.436,430.181,2.2
796.079,1.907,2.215,0.308,21.391,117.939,104.211,430.128,432.532,2.194
796.129,2.086,2.394,0.308,21.391,118.069,103.442,430.13,432.693,2.177
796.179,2.379,2.626,0.247,21.408,117.906,103.346,439.53,433.974,2.165
796.229,2.649,2.875,0.226,21.43,117.711,103.25,439.53,434.829,2.152
796.279,2.795,3.004,0.209,21.435,117.646,102.673,437.394,434.349,2.15
796.329,3.016,3.134,0.118,21.433,117.581,103.057,437.389,432.05,2.157
796.379,3.13,3.228,0.098,21.427,117.613,103.25,428.419,429.914,2.171
796.429,2.944,3.212,0.268,21.416,117.613,103.923,428.419,429.22,2.182
796.479,2.757,3.137,0.38,21.411,117.418,105.078,427.671,430.235,2.182
796.529,2.713,3.054,0.341,21.411,117.288,105.943,427.671,430.502,2.185
796.579,2.811,3.084,0.273,21.411,117.223,106.232,426.603,429.968,2.194
796.629,2.986,3.216,0.23,21.413,117.19,105.462,426.6,429.273,2.2
796.679,3.094,3.372,0.278,21.414,117.255,103.153,415.812,427.137,2.202
796.729,3.064,3.491,0.427,21.413,117.158,101.807,415.812,425.908,2.195
796.779,3.013,3.564,0.551,21.409,116.962,101.518,414.103,424.093,2.178
796.829,3.026,3.499,0.473,21.4,116.962,102.383,414.108,423.772,2.159
796.879,3.032,3.343,0.311,21.402,116.897,102.287,426.496,424.68,2.143
796.929,3.049,3.273,0.224,21.422,116.702,102.768,426.496,425.32,2.131
796.979,3.374,3.386,0.012,21.435,116.734,102.287,431.089,426.389,2.13
797.029,3.793,3.525,-0.268,21.426,116.799,102.576,431.09,426.229,2.127
797.079,3.556,3.351,-0.205,21.404,116.702,103.25,425.962,425.534,2.128
797.129,2.902,2.981,0.079,21.384,116.669,104.597,425.962,424.145,2.132
797.179,2.533,2.732,0.199,21.378,116.832,104.693,427.564,423.558,2.145
797.229,2.543,2.687,0.144,21.385,116.962,103.25,427.564,423.397,2.156
797.279,2.585,2.653,0.068,21.402,116.962,101.615,425.962,423.184,2.172
797.329,2.409,2.563,0.154,21.428,116.995,101.229,425.958,423.13,2.178
797.379,2.318,2.584,0.266,21.463,116.962,101.614,418.056,423.237,2.18
797.429,2.466,2.719,0.253,21.504,116.93,102.961,418.056,423.291,2.183
797.479,2.468,2.699,0.231,21.533,116.995,104.308,418.162,425.694,2.188
797.529,2.229,2.477,0.248,21.541,117.027,105.847,418.162,426.335,2.197
797.579,2.087,2.369,0.282,21.533,117.125,106.618,418.376,427.351,2.202
797.629,2.097,2.37,0.273,21.527,117.288,107.291,418.378,427.938,2.216
797.679,2.083,2.325,0.242,21.532,117.32,107.772,425.748,429.754,2.22
797.729,2.04,2.249,0.209,21.54,117.223,108.061,425.748,430.769,2.222
797.779,1.912,2.112,0.2,21.554,117.19,107.099,430.446,433.706,2.223
797.829,1.771,1.998,0.227,21.579,117.19,106.329,430.451,435.418,2.224
797.879,1.83,2.047,0.217,21.612,117.223,105.751,434.402,437.286,2.22
797.929,1.892,2.1,0.208,21.653,117.418,106.04,434.402,437.607,2.222
797.979,1.848,2.059,0.211,21.682,117.548,106.04,436.004,437.66,2.225
798.029,1.76,1.985,0.225,21.695,117.581,106.04,436.004,437.34,2.231
798.079,1.628,1.888,0.26,21.709,117.516,106.04,437.286,437.074,2.235
798.129,1.622,1.887,0.265,21.724,117.451,105.944,437.287,438.889,2.233
798.179,1.774,1.988,0.214,21.732,117.646,106.617,442.308,440.438,2.222
798.229,1.816,1.958,0.142,21.72,117.776,107.676,442.308,443.589,2.208
798.279,1.688,1.832,0.144,21.677,117.646,108.061,438.891,443.803,2.198
798.329,1.599,1.786,0.187,21.621,117.679,107.868,438.889,443.429,2.194
798.379,1.558,1.758,0.2,21.572,118.036,107.291,438.675,441.506,2.199
798.429,1.618,1.794,0.176,21.545,118.167,107.387,438.675,440.438,2.199
798.479,1.684,1.852,0.168,21.541,117.776,107.195,449.036,440.758,2.197
798.529,1.65,1.803,0.153,21.542,117.581,107.772,449.038,440.865,2.18
798.579,1.669,1.751,0.082,21.555,117.678,107.195,457.906,440.438,2.175
798.629,1.589,1.655,0.066,21.585,117.548,107.484,457.902,439.796,2.177
798.679,1.415,1.511,0.096,21.615,117.483,109.023,441.774,435.63,2.188
798.729,1.384,1.499,0.115,21.624,117.743,111.717,441.774,433.12,2.209
798.779,1.784,1.914,0.13,21.606,118.101,114.218,412.835,428.208,2.225
798.829,2.215,2.424,0.209,21.576,118.232,116.145,412.82,426.281,2.237
798.879,2.09,2.393,0.303,21.565,118.199,118.839,411.752,424.466,2.247
798.929,2.037,2.326,0.289,21.584,118.036,121.821,411.752,425.107,2.252
798.979,2.14,2.38,0.24,21.605,117.939,123.649,419.442,424.893,2.263
799.029,2.047,2.276,0.229,21.611,118.036,124.515,419.444,423.131,2.275
799.079,2.023,2.252,0.229,21.608,117.874,123.264,419.124,420.459,2.286
799.129,2.189,2.397,0.208,21.608,117.841,121.917,419.124,419.444,2.279
799.179,2.292,2.496,0.204,21.606,118.199,119.415,419.231,417.094,2.276
799.229,2.133,2.397,0.264,21.598,118.264,118.55,419.231,416.186,2.264
799.279,2.011,2.316,0.305,21.586,117.939,117.299,418.377,415.438,2.267
799.329,1.996,2.298,0.302,21.565,117.678,117.01,418.375,415.439,2.264
799.379,1.966,2.269,0.303,21.548,117.678,116.432,414.957,416.56,2.263
799.429,1.999,2.307,0.308,21.546,117.874,116.144,414.957,417.521,2.25
799.479,2.087,2.411,0.324,21.55,117.971,116.24,418.589,420.993,2.229
799.529,2.138,2.464,0.326,21.56,117.939,116.144,418.59,422.435,2.203
799.579,2.164,2.433,0.269,21.576,118.102,115.758,428.633,424.627,2.185
799.629,2.229,2.395,0.166,21.594,118.394,114.604,428.634,425.855,2.167
799.679,2.192,2.328,0.136,21.613,118.46,113.065,436.004,426.87,2.158
799.729,2.075,2.245,0.17,21.627,118.329,111.333,436.004,428.365,2.155
799.779,2.021,2.183,0.162,21.646,118.167,109.601,438.781,431.729,2.159
799.829,1.989,2.178,0.189,21.681,117.939,108.638,438.785,434.245,2.16
799.879,2.006,2.173,0.167,21.717,117.906,107.194,445.513,441.614,2.163
799.929,1.968,2.045,0.077,21.742,118.134,104.885,445.513,445.192,2.172
799.979,1.791,1.89,0.099,21.762,118.199,103.635,451.494,450.693,2.184
800.029,1.655,1.823,0.168,21.782,118.004,103.057,451.496,452.243,2.188
800.079,1.63,1.8,0.17,21.796,117.939,103.924,452.244,452.19,2.186
800.129,1.673,1.8,0.127,21.796,117.939,106.04,452.243,452.03,2.179
800.179,1.724,1.826,0.102,21.787,117.776,107.099,448.932,451.122,2.178
800.229,1.712,1.874,0.162,21.775,117.711,108.157,448.932,450.321,2.186
800.279,1.788,1.984,0.196,21.758,117.874,108.83,450.32,449.626,2.196
800.329,1.917,2.063,0.146,21.738,118.134,110.563,450.32,449.198,2.2
800.379,1.927,2.031,0.104,21.717,118.264,110.466,449.68,447.916,2.186
800.429,1.888,1.992,0.104,21.699,118.297,109.889,449.68,446.955,2.173
800.479,1.89,2.043,0.153,21.684,118.297,108.735,434.619,445.567,2.159
800.529,2.021,2.215,0.194,21.668,118.134,106.138,434.615,443.537,2.159
800.579,2.229,2.424,0.195,21.658,117.906,102.575,427.137,441.506,2.164
800.629,2.414,2.576,0.162,21.663,117.874,99.689,427.137,440.331,2.176
800.679,2.499,2.647,0.148,21.675,117.939,98.631,426.816,437.874,2.187
800.729,2.538,2.676,0.138,21.675,117.874,98.246,426.816,436.699,2.201
800.779,2.646,2.755,0.109,21.657,117.841,99.688,431.194,435.844,2.214
800.829,2.68,2.838,0.158,21.624,117.939,101.23,431.198,435.47,2.224
800.879,2.662,2.834,0.172,21.586,118.069,103.346,434.829,435.951,2.226
800.929,2.668,2.787,0.119,21.557,118.102,105.848,434.829,435.951,2.219
800.979,2.59,2.693,0.103,21.548,118.069,108.156,434.402,435.897,2.211
801.029,2.461,2.518,0.057,21.568,118.004,110.465,434.402,435.791,2.208
801.079,2.25,2.322,0.072,21.598,117.939,110.948,438.568,435.898,2.21
801.129,2.043,2.17,0.127,21.616,118.036,111.044,438.57,436.432,2.21
801.179,1.994,2.088,0.094,21.62,118.134,110.563,444.979,438.675,2.21
801.229,1.926,2.006,0.08,21.616,118.199,110.274,444.979,439.957,2.212
801.279,1.835,1.925,0.09,21.618,118.036,110.755,443.697,441.506,2.215
801.329,1.772,1.869,0.097,21.64,117.743,110.851,443.696,443.27,2.222
801.379,1.685,1.818,0.133,21.672,117.776,110.851,441.453,444.017,2.23
801.429,1.683,1.808,0.125,21.693,117.809,111.332,441.453,445.513,2.238
801.479,1.77,1.848,0.078,21.687,117.776,112.391,445.939,446.26,2.25
801.529,1.792,1.88,0.088,21.664,117.646,112.872,445.94,446.154,2.257
801.579,1.836,1.912,0.076,21.656,117.45,113.161,449.466,447.864,2.256
801.629,2.006,2.053,0.047,21.656,117.418,112.679,449.466,449.466,2.257
801.679,1.998,2.11,0.112,21.652,117.483,111.91,451.496,451.549,2.256
801.729,1.789,1.943,0.154,21.652,117.711,111.333,451.496,452.35,2.261
801.779,1.664,1.796,0.132,21.66,117.841,112.487,459.291,454.273,2.257
801.829,1.555,1.707,0.152,21.668,117.678,114.317,459.293,454.058,2.258
801.879,1.443,1.643,0.2,21.664,117.548,117.588,455.662,451.015,2.257
801.929,1.476,1.658,0.182,21.657,117.646,120.57,455.662,449.092,2.252
801.979,1.577,1.694,0.117,21.662,117.743,123.264,452.672,445.888,2.25
802.029,1.596,1.697,0.101,21.683,117.776,126.823,452.671,444.232,2.245
802.079,1.583,1.698,0.115,21.71,117.743,130.483,446.154,443.91,2.244
802.129,1.553,1.696,0.143,21.727,117.809,135.005,446.15,442.949,2.245
802.179,1.45,1.675,0.225,21.725,117.939,138.083,426.924,442.468,2.248
802.229,1.546,1.796,0.25,21.709,117.646,139.526,426.923,438.89,2.249
802.279,1.85,2.074,0.224,21.691,117.288,139.526,418.274,436.913,2.25
802.329,2.191,2.419,0.228,21.679,117.223,137.504,418.277,436.912,2.239
802.379,2.593,2.755,0.162,21.677,117.223,134.618,434.722,437.072,2.229
802.429,2.671,2.764,0.093,21.691,117.255,132.117,434.722,436.004,2.226
802.479,2.433,2.482,0.049,21.734,117.158,130.578,448.501,430.664,2.231
802.529,2.221,2.253,0.032,21.801,116.962,129.327,448.504,426.605,2.243
802.579,2.016,2.119,0.103,21.853,116.832,127.401,450.962,418.268,2.253
802.629,1.909,2.05,0.141,21.866,116.539,125.477,450.959,414.955,2.257
802.679,1.858,1.976,0.118,21.834,116.214,122.687,438.996,405.823,2.268
802.729,1.838,1.98,0.142,21.788,115.986,120.667,438.996,400.536,2.28
802.779,1.842,2.103,0.261,21.743,115.725,118.647,400.127,389.749,2.299
802.829,2.069,2.407,0.338,21.675,115.367,115.565,400.08,384.344,2.314
802.879,2.895,3.302,0.407,21.608,114.716,112.294,340.919,374.785,2.311
802.929,3.916,4.715,0.799,21.574,113.935,108.831,340.919,367.735,2.305
802.979,4.497,5.73,1.233,21.571,113.252,106.426,336.219,364.851,2.285
803.029,4.895,6.101,1.206,21.579,112.568,104.694,336.218,357.643,2.264
803.079,5.15,6.292,1.142,21.582,111.949,103.538,334.829,349.411,2.248
803.129,5.048,6.338,1.29,21.588,111.363,103.153,334.83,345.671,2.241
803.179,5.263,6.482,1.219,21.582,110.517,103.827,341.132,338.195,2.24
803.229,5.383,6.646,1.263,21.535,109.476,104.5,341.133,335.257,2.245
803.279,5.216,6.864,1.648,21.466,108.402,104.885,342.414,329.063,2.25
803.329,5.63,7.434,1.804,21.417,107.229,103.923,342.409,326.227,2.256
803.379,5.894,7.758,1.864,21.391,106.22,102.672,331.197,322.008,2.266
803.429,5.631,7.747,2.116,21.337,105.7,100.459,331.197,321.474,2.275
803.479,5.825,8.165,2.34,21.245,105.342,99.305,325.856,321.314,2.273
803.529,6.557,9.02,2.463,21.172,104.821,98.343,325.855,320.994,2.27
803.579,6.963,9.295,2.332,21.154,104.43,98.053,330.021,318.91,2.263
803.629,6.599,8.729,2.13,21.188,104.398,97.765,330.022,317.948,2.253
803.679,5.936,8.023,2.087,21.233,104.56,98.053,333.654,315.759,2.247
803.729,5.55,7.404,1.854,21.24,104.658,98.438,333.654,313.142,2.246
803.779,5.568,7.483,1.915,21.212,104.398,99.015,334.615,311.86,2.254
803.829,6.066,8.414,2.348,21.181,103.909,99.786,334.613,312.074,2.261
803.879,6.533,8.847,2.314,21.17,103.714,100.652,328.419,314.531,2.264
803.929,6.359,8.435,2.076,21.183,103.747,102.576,328.419,317.735,2.267
803.979,5.768,7.943,2.175,21.202,103.779,103.827,324.574,326.066,2.269
804.029,5.574,7.825,2.251,21.219,104.104,104.5,324.573,329.646,2.273
804.079,5.931,7.867,1.936,21.239,104.756,103.923,325.427,332.211,2.278
804.129,6.399,7.967,1.568,21.27,105.504,104.404,325.427,330.929,2.279
804.179,6.54,8.031,1.491,21.324,106.416,104.789,323.611,328.739,2.279
804.229,6.214,7.622,1.408,21.387,107.424,105.366,323.611,328.205,2.282
804.279,5.947,7.003,1.056,21.448,108.368,105.655,320.942,328.045,2.293
804.329,5.6,6.591,0.991,21.485,109.085,105.077,320.939,327.616,2.305
804.379,5.23,6.516,1.286,21.486,109.769,104.212,318.91,324.679,2.317
804.429,5.24,6.661,1.421,21.478,110.68,104.116,318.91,323.878,2.315
804.479,5.543,6.802,1.259,21.475,111.298,105.27,322.115,325,2.31
804.529,5.625,6.908,1.283,21.466,111.461,106.617,322.115,325.747,2.301
804.579,5.691,7.271,1.58,21.443,111.624,108.735,320.513,324.944,2.302
804.629,6.242,7.648,1.406,21.421,111.884,110.852,320.514,319.497,2.318
804.679,6.169,7.235,1.066,21.425,112.177,112.968,325.107,314.637,2.349
804.729,5.193,6.274,1.081,21.457,112.503,114.411,325.107,313.355,2.384
804.779,4.74,5.83,1.09,21.493,112.926,114.604,328.097,311.219,2.423
804.829,5.166,6.089,0.923,21.509,113.479,114.7,328.087,310.202,2.45
804.879,5.079,6.342,1.263,21.507,113.902,114.412,303.312,307.479,2.47
804.929,6.969,9.828,2.859,21.509,114.098,115.085,303.312,306.944,2.487
804.979,12.833,16.54,3.707,21.514,114.228,115.662,277.464,311.858,2.48
805.029,14.929,16.828,1.899,21.509,114.391,114.989,277.457,317.518,2.441
805.079,9.895,10.149,0.254,21.5,114.391,114.989,313.462,330.451,2.387
805.129,4.995,5.779,0.784,21.506,114.326,114.604,313.47,335.632,2.325
805.179,4.172,5.544,1.372,21.545,114.619,116.24,353.311,342.308,2.276
805.229,4.845,5.704,0.859,21.605,115.009,119.126,353.312,344.123,2.237
805.279,4.449,4.782,0.333,21.656,115.302,121.723,382.464,347.274,2.212
805.329,3.818,4.278,0.46,21.687,115.53,123.746,382.479,348.878,2.201
805.379,4.549,5.009,0.46,21.697,115.595,125.382,384.188,348.398,2.2
805.429,5.417,5.644,0.227,21.69,115.53,127.017,384.188,349.038,2.208
805.479,5.215,5.657,0.442,21.666,115.237,128.749,373.294,351.602,2.216
805.529,5.659,6.403,0.744,21.626,114.879,128.749,373.291,352.937,2.241
805.579,6.927,8.281,1.354,21.595,114.618,127.401,356.731,353.472,2.27
805.629,9.487,11.402,1.915,21.587,114.293,125.958,356.727,352.563,2.308
805.679,12.281,13.822,1.541,21.586,113.902,124.419,339.53,348.825,2.337
805.729,12.16,12.928,0.768,21.574,113.544,123.842,339.53,347.383,2.364
805.779,9.808,10.338,0.53,21.541,113.121,122.207,316.678,342.898,2.385
805.829,6.685,7.886,1.201,21.5,112.796,120.762,316.664,339.955,2.407
805.879,4.882,6.585,1.703,21.459,112.6,118.645,310.363,334.294,2.408
805.929,4.783,6.428,1.645,21.422,112.21,117.395,310.363,331.25,2.4
805.979,4.815,6.41,1.595,21.4,111.754,115.567,316.772,325.215,2.384
806.029,4.827,6.385,1.558,21.402,111.396,113.643,316.774,322.758,2.368
806.079,4.835,6.361,1.526,21.42,111.201,111.235,295.727,320.085,2.361
806.129,4.894,6.396,1.502,21.444,111.07,108.06,295.722,318.536,2.358
806.179,4.987,6.467,1.48,21.465,110.712,105.078,276.817,316.934,2.357
806.229,4.987,6.492,1.505,21.478,110.322,103.25,276.816,311.487,2.357
806.279,4.837,6.5,1.663,21.484,110.127,102.095,282.262,305.131,2.356
806.329,4.941,6.786,1.845,21.487,109.67,101.998,282.274,302.776,2.345
806.379,5.928,7.826,1.898,21.485,108.661,101.325,300.962,299.466,2.323
806.429,7.124,9.08,1.956,21.468,107.588,100.844,300.962,298.451,2.297
806.479,7.409,9.536,2.127,21.443,106.872,100.074,314.526,297.223,2.27
806.529,7.221,9.484,2.263,21.42,106.253,99.305,314.53,296.421,2.249
806.579,7.132,9.442,2.31,21.396,105.471,98.438,327.885,296.903,2.229
806.629,6.595,9.096,2.501,21.331,104.56,96.995,327.885,298.879,2.224
806.679,6.326,8.906,2.58,21.209,103.584,95.359,331.41,303.526,2.243
806.729,7.114,9.433,2.319,21.084,102.607,94.012,331.41,306.089,2.261
806.779,7.349,9.668,2.319,21.019,101.599,93.531,323.829,311.055,2.284
806.829,6.754,9.195,2.441,21.044,101.175,94.301,323.815,314.584,2.307
806.879,6.485,8.547,2.062,21.139,101.859,95.167,301.603,316.133,2.327
806.929,5.938,7.56,1.622,21.265,103.095,95.936,301.603,319.444,2.344
806.979,4.827,6.442,1.615,21.395,104.462,95.936,306.302,321.367,2.353
807.029,4.31,5.992,1.682,21.484,105.699,95.936,306.303,323.023,2.357
807.079,4.453,6.138,1.685,21.534,106.513,96.225,316.667,319.497,2.348
807.129,4.82,6.425,1.605,21.575,106.774,95.263,316.669,318.056,2.325
807.179,5.031,6.548,1.517,21.594,106.416,94.493,328.418,318.483,2.295
807.229,4.645,6.472,1.827,21.531,105.765,92.954,328.419,319.765,2.26
807.279,4.515,7.073,2.558,21.337,104.984,91.222,339.845,324.677,2.235
807.329,5.68,8.932,3.252,21.073,103.746,90.066,339.843,326.176,2.22
807.379,7.782,11.341,3.559,20.83,102.412,88.72,323.718,327.35,2.22
807.429,9.24,12.403,3.163,20.656,101.566,88.527,323.718,325.427,2.213
807.479,8.522,11.249,2.727,20.553,101.012,87.758,310.26,321.475,2.208
807.529,6.746,9.942,3.196,20.481,100.622,87.661,310.256,321.741,2.2
807.579,6.302,9.778,3.476,20.451,100.394,87.469,326.603,325.107,2.2
807.629,6.538,9.817,3.279,20.472,100.361,87.565,326.609,326.443,2.203
807.679,6.138,9.583,3.445,20.467,100.524,89.489,356.837,329.22,2.216
807.729,6.189,9.879,3.69,20.399,100.752,90.644,356.838,331.57,2.232
807.779,7.65,11.535,3.885,20.341,101.175,92.279,341.888,332.318,2.253
807.829,9.161,12.655,3.494,20.419,101.794,94.398,341.87,331.997,2.28
