DEPT    .M    ,RMG     .none ,RMN     .none ,RMN-RMG,CAL     .none ,SP      .none,GR      .none ,HAC     .none,BHC     .none,DEN     .none
1034.569,5.729,6.717,0.988,22.249,89.012,100.739,314.962,272.073,2.392
1034.619,6.121,7.958,1.837,22.224,88.038,97.205,303.313,263.622,2.391
1034.6691,7.569,10.831,3.262,22.206,87.552,92.885,265.366,244.597,2.405
1034.719,10.343,15.296,4.953,22.182,87.482,89.164,245.524,236.703,2.426
1034.769,14.466,20.668,6.202,22.163,87.552,86.414,215.7,230.556,2.462
1034.819,19.205,26.821,7.616,22.17,87.621,84.651,203.005,231.303,2.502
1034.869,25.387,35.324,9.937,22.215,87.76,84.257,199.359,232.746,2.533
1034.9191,31.115,41.164,10.049,22.279,88.177,85.338,195.945,237.077,2.555
1034.969,35.306,39.695,4.389,22.327,88.663,87.101,201.386,241.504,2.566
1035.019,36.652,36.118,-0.534,22.346,89.289,90.929,208.667,244.664,2.572
1035.069,31.161,30.668,-0.493,22.353,90.121,95.141,238.431,257.572,2.571
1035.119,21.2,20.323,-0.877,22.358,90.817,100.834,259.721,263.782,2.552
1035.1691,10.7,9.837,-0.863,22.374,91.234,104.858,299.478,273.83,2.524
1035.219,4.847,5.251,0.404,22.468,91.511,107.306,313.134,279.271,2.49
1035.269,4.055,4.711,0.656,22.669,91.789,107.897,322.436,287.876,2.457
1035.319,4.023,4.515,0.492,22.91,91.859,109.366,322.543,291.823,2.424
1035.369,4.095,4.513,0.418,23.073,91.72,109.956,318.27,298.824,2.403
1035.4191,4.272,4.666,0.394,23.055,91.581,109.561,315.917,301.929,2.39
1035.469,4.576,4.883,0.307,22.899,91.581,106.721,314.21,308.383,2.385
1035.519,4.785,5.044,0.259,22.703,91.65,103.481,313.569,310.739,2.382
1035.569,4.885,5.13,0.245,22.533,91.511,100.543,314.529,314.259,2.378
1035.619,4.914,5.195,0.281,22.417,91.372,99.265,314.423,318.162,2.372
1035.6691,4.841,5.316,0.475,22.327,91.233,98.185,314.421,318.963,2.368
1035.719,4.997,5.67,0.673,22.258,90.817,97.499,312.287,318.537,2.354
1035.769,5.654,6.354,0.7,22.221,90.4,95.144,314.744,323.239,2.338
1035.819,6.651,7.197,0.546,22.193,90.261,93.577,316.024,327.186,2.318
1035.869,7.311,7.75,0.439,22.182,90.122,91.123,320.833,333.547,2.306
1035.9191,7.538,7.755,0.217,22.189,89.704,90.436,325.864,336.971,2.286
1035.969,7.397,7.652,0.255,22.19,89.011,89.26,336.106,342.198,2.268
1036.019,6.9,8.091,1.191,22.181,88.246,87.199,339.743,343.59,2.25
1036.069,8.037,10.028,1.991,22.171,87.761,86.024,339.317,344.924,2.242
1036.119,10.957,12.611,1.654,22.18,87.552,84.944,335.577,345.246,2.237
1036.1691,11.714,12.764,1.05,22.226,87.482,84.748,329.914,345.725,2.235
1036.219,9.797,10.975,1.178,22.291,87.482,85.14,329.381,344.285,2.237
1036.269,8.722,9.848,1.126,22.352,87.552,85.435,329.701,337.285,2.244
1036.319,8.605,9.464,0.859,22.387,87.76,86.61,330.555,333.871,2.256
1036.369,8.695,9.539,0.844,22.385,88.107,87.2,332.051,331.25,2.265
1036.4191,9.698,9.982,0.284,22.367,88.594,88.869,331.837,335.098,2.269
1036.469,9.77,9.31,-0.46,22.361,89.08,90.338,331.304,336.698,2.273
1036.519,7.565,7.659,0.094,22.372,89.427,90.437,328.525,337.714,2.277
1036.569,6.902,7.722,0.82,22.402,89.705,90.633,326.071,338.461,2.278
1036.619,9.762,9.637,-0.125,22.447,89.983,92.006,325.641,338.782,2.282
1036.6691,11.251,10.329,-0.922,22.5,90.191,93.871,327.566,339.53,2.285
1036.719,9.094,8.679,-0.415,22.569,90.261,94.85,329.379,339.316,2.292
1036.769,6.561,6.678,0.117,22.671,90.4,96.028,339.104,339.049,2.292
1036.819,5.301,5.535,0.234,22.804,90.677,95.93,341.771,338.729,2.294
1036.869,4.794,5.261,0.467,22.915,90.817,96.518,335.577,336.432,2.296
1036.9191,5.344,5.982,0.638,22.926,90.817,95.93,331.726,335.149,2.302
1036.969,7.347,7.27,-0.077,22.847,90.817,96.224,326.926,334.135,2.301
1037.019,8.829,8.322,-0.507,22.742,90.886,95.242,324.787,334.241,2.295
1037.069,8.379,8.423,0.044,22.666,91.094,93.479,325.533,333.921,2.291
1037.119,7.546,7.528,-0.018,22.663,91.372,91.908,327.03,333.494,2.289
1037.1691,7.315,6.707,-0.608,22.735,91.511,92.498,328.954,331.355,2.288
1037.219,6.734,6.195,-0.539,22.844,91.581,93.869,330.128,329.221,2.29
1037.269,5.285,5.295,0.01,22.942,91.65,95.832,329.807,328.632,2.299
1037.319,4.524,4.639,0.115,22.992,91.65,97.595,328.74,327.672,2.313
1037.369,4.495,4.573,0.078,23.049,91.789,100.245,329.701,326.709,2.329
1037.4191,4.229,4.332,0.103,23.094,91.928,102.602,329.593,326.87,2.341
1037.469,3.735,3.987,0.252,23.121,91.928,105.05,328.953,327.137,2.349
1037.519,4.005,4.073,0.068,23.141,91.998,107.701,330.129,328.314,2.353
1037.569,4.932,4.439,-0.493,23.149,92.136,109.954,331.302,332.047,2.354
1037.619,4.963,4.669,-0.294,23.158,92.275,111.035,327.457,332.372,2.355
1037.6691,4.596,4.56,-0.036,23.184,92.414,111.821,327.352,333.388,2.355
1037.719,4.585,4.468,-0.117,23.235,92.414,113.388,329.272,334.401,2.351
1037.769,4.837,4.506,-0.331,23.312,92.275,114.96,331.625,336.271,2.346
1037.819,4.665,4.17,-0.495,23.412,92.275,117.898,333.972,335.844,2.346
1037.869,3.757,3.585,-0.172,23.529,92.414,120.942,334.081,333.227,2.352
1037.9191,3.375,3.385,0.01,23.649,92.553,126.343,333.764,332.8,2.359
1037.969,3.725,3.469,-0.256,23.749,92.692,133.199,337.284,333.974,2.362
1038.019,3.617,3.351,-0.266,23.806,92.623,141.937,345.193,340.707,2.357
1038.069,3.361,3.236,-0.125,23.806,92.484,152.221,347.007,344.707,2.351
1038.119,3.477,3.278,-0.199,23.747,92.623,163.315,343.056,349.198,2.346
1038.1691,3.258,3.232,-0.026,23.634,92.692,174.214,331.3,349.144,2.347
1038.219,3.945,3.416,-0.529,23.48,92.553,185.771,327.566,347.864,2.356
1038.269,5.631,4,-1.631,23.299,92.484,197.457,333.871,345.085,2.375
1038.319,5.319,4.017,-1.302,23.088,92.553,212.932,343.046,343.591,2.395
1038.369,3.61,3.429,-0.181,22.921,92.762,231.093,367.199,338.515,2.409
1038.4191,3.357,3.195,-0.162,22.804,92.97,253.771,379.284,336.159,2.408
1038.469,3.702,2.916,-0.786,22.43,93.039,273.457,391.126,329.704,2.396
1038.519,3.043,2.39,-0.653,22.586,93.039,291.229,385.454,324.78,2.388
1038.569,2.793,2.385,-0.408,22.709,92.901,306.606,348.649,309.951,2.379
1038.619,3.127,2.937,-0.19,22.72,92.553,321.726,323.078,302.725,2.379
1038.6691,5.131,5.939,0.808,22.601,92.206,335.272,275.628,294.924,2.386
1038.719,9.351,11.072,1.721,22.432,91.859,344.38,261.119,293.59,2.402
1038.769,11.367,13.049,1.682,22.322,91.511,347.425,252.14,294.873,2.421
1038.819,10.263,11.58,1.317,22.285,91.372,344.486,259.821,297.06,2.438
1038.869,8.767,10.143,1.376,22.28,91.233,336.539,268.055,297.596,2.448
1038.9191,8.432,9.425,0.993,22.283,90.955,323.28,286.982,300.054,2.439
1038.969,8.207,8.582,0.375,22.295,90.817,305.454,304.05,300.747,2.425
1039.019,6.834,7.417,0.583,22.319,90.747,285.916,311.542,300.855,2.4
1039.069,6.096,6.797,0.701,22.339,90.539,264.858,319.116,300.481,2.377
1039.119,6.182,6.606,0.424,22.349,90.191,242.179,319.979,300.053,2.35
1039.1691,5.832,6.28,0.448,22.347,89.913,218.325,321.261,303.637,2.33
1039.219,5.562,6.234,0.672,22.341,89.705,198.932,321.795,308.758,2.318
1039.269,5.967,6.522,0.555,22.339,89.358,181.947,329.81,317.79,2.307
1039.319,6.3,6.521,0.221,22.348,89.08,169.116,334.077,321.417,2.295
1039.369,5.855,6.301,0.446,22.374,88.802,158.412,334.722,326.282,2.284
1039.4191,5.445,6.503,1.058,22.405,88.455,149.969,333.541,326.225,2.277
1039.469,6.813,7.729,0.916,22.424,88.316,142.035,326.606,322.171,2.276
1039.519,8.719,8.852,0.133,22.437,88.455,133.788,324.252,319.335,2.278
1039.569,8.26,8.502,0.242,22.453,88.802,125.169,324.252,313.361,2.285
1039.619,7.334,7.826,0.492,22.482,89.149,119.471,325.641,311.058,2.296
1039.6691,7.332,7.539,0.207,22.522,89.427,116.134,324.246,312.881,2.307
1039.719,6.743,7.398,0.655,22.542,89.636,114.273,317.312,320.882,2.317
1039.769,6.768,7.78,1.012,22.52,89.705,113.094,312.072,329.436,2.321
1039.819,7.949,8.277,0.328,22.48,89.774,111.625,311.326,333.543,2.32
1039.869,8.089,7.792,-0.297,22.481,90.122,110.545,314.209,337.5,2.317
1039.9191,6.504,6.304,-0.2,22.571,90.678,109.268,314.313,338.673,2.322
1039.969,4.819,4.927,0.108,22.738,91.094,107.995,310.793,335.739,2.328
1040.019,4.347,4.545,0.198,22.908,91.303,107.308,306.836,333.171,2.334
1040.069,4.483,4.726,0.243,23,91.442,107.308,302.569,329.171,2.348
1040.119,4.297,4.688,0.391,23.011,91.65,107.504,303.526,328.259,2.359
1040.1691,4.162,4.556,0.394,22.985,91.859,109.37,312.508,327.992,2.372
1040.219,4.13,4.478,0.348,22.939,91.859,112.309,321.149,328.312,2.377
1040.269,4.092,4.448,0.356,22.846,91.72,116.726,335.15,328.098,2.384
1040.319,4.068,4.486,0.418,22.711,91.581,120.938,336.537,327.138,2.384
1040.369,4.071,4.721,0.65,22.559,91.233,123.59,328.74,323.985,2.382
1040.4191,4.826,5.412,0.586,22.409,90.329,124.374,324.149,323.505,2.372
1040.469,5.902,5.973,0.071,22.299,88.872,123.395,328.096,324.519,2.346
1040.519,5.732,5.833,0.101,22.232,86.926,121.235,340.494,329.329,2.312
1040.569,5.739,6.769,1.03,22.167,84.775,118.787,346.255,333.863,2.276
1040.619,7.878,9.902,2.024,22.09,83.036,115.645,346.368,335.577,2.254
1040.6691,9.707,12.336,2.629,22.003,81.715,109.753,344.659,340.28,2.225
1040.719,9.44,12.376,2.936,21.931,80.536,102.113,345.726,343.001,2.203
1040.769,8.783,12.043,3.26,21.913,79.563,93.377,347.97,347.597,2.185
1040.819,9.008,12.541,3.533,21.925,78.661,88.48,348.504,350.371,2.18
1040.869,9.424,13.168,3.744,21.919,77.687,85.336,350,355.769,2.177
1040.9191,9.535,13.414,3.879,21.893,76.992,82.783,350.75,358.711,2.172
1040.969,9.544,13.295,3.751,21.873,76.507,80.139,353.311,362.818,2.162
1041.019,9.303,13.096,3.793,21.873,75.95,77.292,355.343,363.996,2.154
1041.069,9.238,13.197,3.959,21.888,75.396,74.941,359.077,365.703,2.148
1041.119,9.504,13.49,3.986,21.904,74.909,73.958,360.684,366.026,2.142
1041.1691,9.661,13.754,4.093,21.897,74.492,74.154,361.963,366.827,2.135
1041.219,9.81,14.116,4.306,21.869,74.145,74.448,359.296,366.507,2.127
1041.269,10.113,14.436,4.323,21.835,74.006,74.547,358.225,365.49,2.123
1041.319,10.225,14.277,4.052,21.8,73.936,75.526,355.665,362.343,2.122
1041.369,10.037,14.067,4.03,21.766,73.936,77.979,354.167,359.402,2.121
1041.4191,10.023,14.19,4.167,21.741,74.075,80.335,353.846,359.404,2.119
1041.469,9.989,14.074,4.085,21.734,74.145,81.706,353.633,361.377,2.118
1041.519,9.768,13.805,4.037,21.743,74.145,81.903,355.129,362.875,2.118
1041.569,9.822,13.892,4.07,21.771,74.145,81.609,357.583,364.688,2.113
1041.619,10.177,14.228,4.051,21.808,74.145,81.609,357.372,363.782,2.11
1041.6691,10.412,14.342,3.93,21.828,74.284,82.394,359.617,361.645,2.103
1041.719,10.357,14.23,3.873,21.84,74.492,83.178,361.537,361.058,2.1
1041.769,10.373,14.351,3.978,21.859,74.701,83.375,365.813,359.989,2.097
1041.819,10.525,14.422,3.897,21.877,75.255,84.06,367.306,358.709,2.095
1041.869,10.6,14.259,3.659,21.883,76.228,86.023,364.957,353.366,2.103
1041.9191,10.549,14.23,3.681,21.88,77.62,90.146,361.638,350.262,2.118
1041.969,10.774,14.436,3.662,21.89,79.492,94.358,353.423,344.982,2.138
1042.019,11.555,13.705,2.15,21.935,81.717,99.953,342.519,340.597,2.16
1042.069,10.454,10.393,-0.061,22.018,84.145,104.459,337.719,338.677,2.203
1042.119,6.651,6.312,-0.339,22.132,86.44,107.896,332.265,334.455,2.251
1042.1691,3.976,4.391,0.415,22.241,88.039,110.841,322.003,329.218,2.297
1042.219,3.698,4.327,0.629,22.309,88.871,113.192,315.495,326.818,2.328
1042.269,4.138,4.711,0.573,22.332,89.497,115.351,303.953,323.077,2.36
1042.319,4.496,4.874,0.378,22.321,90.191,115.841,302.886,322.276,2.384
1042.369,4.474,4.69,0.216,22.29,90.678,115.645,311.538,322.009,2.394
1042.4191,4.067,4.275,0.208,22.233,90.886,115.349,317.96,320.829,2.391
1042.469,3.64,3.863,0.223,22.164,91.164,113.194,330.549,316.295,2.385
1042.519,3.379,3.621,0.242,22.128,91.442,110.543,335.044,313.138,2.38
1042.569,3.253,3.566,0.313,22.142,91.511,106.135,337.604,306.097,2.379
1042.619,3.294,3.629,0.335,22.183,91.581,100.638,335.898,301.282,2.379
1042.6691,3.429,3.772,0.343,22.203,91.581,94.846,329.16,291.342,2.381
1042.719,3.697,4.063,0.366,22.191,91.372,89.361,322.226,286.701,2.387
1042.769,4,4.536,0.536,22.197,91.164,86.021,302.981,278.897,2.406
1042.819,4.342,5.372,1.03,22.237,91.164,82.985,279.405,272.176,2.428
1042.869,5.502,6.991,1.489,22.287,91.164,79.745,267.843,268.537,2.46
1042.9191,7.549,9.075,1.526,22.334,91.094,77.587,252.559,263.888,2.499
1042.969,9.573,10.683,1.11,22.37,91.164,77.293,246.584,262.447,2.516
1043.019,11.195,11.389,0.194,22.392,91.164,79.649,248.081,262.715,2.524
1043.069,11.818,10.86,-0.958,22.406,91.095,84.448,257.576,265.755,2.522
1043.119,10.238,9.388,-0.85,22.422,91.025,89.848,263.354,267.468,2.504
1043.1691,7.485,8.177,0.692,22.438,90.956,94.952,273.401,269.446,2.485
1043.219,5.997,7.245,1.248,22.46,91.025,98.772,276.814,270.726,2.471
1043.269,5.798,6.256,0.458,22.486,91.164,102.012,283.122,273.986,2.457
1043.319,5.949,5.93,-0.019,22.514,91.303,104.559,287.602,277.133,2.442
1043.369,5.776,5.948,0.172,22.558,91.372,106.327,294.23,285.416,2.431
1043.4191,5.046,5.505,0.459,22.605,91.372,106.621,296.795,289.482,2.422
1043.469,4.54,5.068,0.528,22.637,91.372,106.719,296.902,295.349,2.418
1043.519,4.506,4.935,0.429,22.656,91.372,107.21,295.406,296.582,2.418
1043.569,4.545,4.977,0.432,22.678,91.442,108.581,296.046,297.809,2.422
1043.619,4.602,5.057,0.455,22.743,91.581,109.171,300.641,298.771,2.429
1043.6691,4.659,4.935,0.276,22.826,91.65,109.269,303.422,299.415,2.436
1043.719,4.408,4.678,0.27,22.848,91.72,108.975,307.37,302.349,2.442
1043.769,4.003,4.425,0.422,22.783,91.928,108.681,310.257,306.197,2.452
1043.819,3.867,4.271,0.404,22.674,92.136,107.995,311.11,307.904,2.46
1043.869,3.946,4.201,0.255,22.612,92.206,107.896,312.073,311.966,2.468
1043.9191,3.93,4.133,0.203,22.62,92.206,108.19,312.712,314.481,2.475
1043.969,3.699,4.076,0.377,22.643,92.275,107.308,310.792,319.442,2.477
1044.019,3.603,4.132,0.529,22.652,92.484,105.541,310.257,321.956,2.477
1044.069,3.821,4.309,0.488,22.659,92.623,103.386,312.071,323.716,2.472
1044.119,4.135,4.55,0.415,22.676,92.484,102.109,312.714,323.397,2.461
1044.1691,4.443,4.767,0.324,22.705,92.275,102.699,315.064,321.793,2.45
1044.219,4.645,4.969,0.324,22.716,92.206,104.168,314.53,320.086,2.44
1044.269,4.73,5.188,0.458,22.663,92.067,105.346,311.432,315.116,2.434
1044.319,4.78,5.316,0.536,22.559,91.859,106.13,311.218,312.609,2.422
1044.369,4.738,5.422,0.684,22.456,91.859,106.425,313.141,308.44,2.41
1044.4191,4.598,5.645,1.047,22.403,91.858,107.013,312.819,304.165,2.406
1044.469,4.793,5.885,1.092,22.382,91.65,106.523,311.326,302.245,2.402
1044.519,5.988,6.613,0.625,22.35,91.372,106.621,307.477,300.374,2.401
1044.569,7.899,7.664,-0.235,22.307,91.234,105.837,304.384,300.908,2.403
1044.619,8.296,7.505,-0.791,22.266,91.164,103.875,303.098,301.549,2.407
1044.6691,6.809,6.516,-0.293,22.237,90.955,101.618,301.174,302.083,2.408
1044.719,5.865,5.85,-0.015,22.228,90.678,100.442,299.894,302.297,2.401
1044.769,5.443,5.618,0.175,22.222,90.539,100.049,298.504,303.099,2.394
1044.819,5.601,5.895,0.294,22.216,90.539,99.951,298.398,304.005,2.388
1044.869,6.524,6.298,-0.226,22.219,90.261,99.559,304.166,305.449,2.386
1044.9191,6.22,6.628,0.408,22.224,89.774,98.871,308.446,305.502,2.385
1044.969,6.892,7.174,0.282,22.23,89.358,97.99,315.167,304.915,2.384
1045.019,8.546,7.493,-1.053,22.227,88.941,97.4,315.917,304.914,2.377
1045.069,7.447,7.259,-0.188,22.216,88.386,96.225,312.717,303.58,2.367
1045.119,6.615,7.789,1.174,22.215,87.552,94.753,311.004,302.938,2.358
1045.1691,8.513,9.241,0.728,22.223,86.578,93.674,309.935,302.084,2.347
1045.219,9.379,9.573,0.194,22.237,85.885,93.674,308.868,303.151,2.34
1045.269,8.144,9.053,0.909,22.254,85.815,94.066,305.981,303.741,2.335
1045.319,8.432,9.352,0.92,22.269,86.231,94.654,302.034,307.421,2.343
1045.369,9.083,9.368,0.285,22.29,86.996,95.831,302.671,312.5,2.359
1045.4191,8.281,8.46,0.179,22.316,87.9,95.929,302.672,312.504,2.378
1045.469,7.845,7.722,-0.123,22.343,88.593,95.341,304.059,317.198,2.396
1045.519,7.243,6.928,-0.315,22.372,88.941,94.262,304.277,318.859,2.4
1045.569,6.165,6.002,-0.163,22.391,88.594,93.674,311.317,323.66,2.393
1045.619,5.382,5.541,0.159,22.4,87.343,91.908,317.735,327.083,2.368
1045.6691,4.918,5.573,0.655,22.385,85.396,89.943,331.308,333.122,2.336
1045.719,5.483,6.892,1.409,22.308,83.107,86.907,336.108,335.576,2.292
1045.769,7.755,9.955,2.2,22.171,81.021,83.961,343.804,339.958,2.255
1045.819,9.794,12.707,2.913,22.015,79.356,79.848,345.618,341.345,2.213
1045.869,10.281,13.698,3.417,21.902,77.965,76.999,349.359,345.406,2.179
1045.9191,10.287,13.917,3.63,21.87,76.992,75.919,351.709,347.009,2.148
1045.969,10.3,14.152,3.852,21.875,76.368,75.234,351.282,347.756,2.128
1046.019,10.353,14.393,4.04,21.873,75.812,74.252,350.32,347.756,2.114
1046.069,10.526,14.679,4.153,21.866,75.257,72.978,348.72,346.369,2.107
1046.119,10.752,14.995,4.243,21.861,74.77,71.31,345.727,344.712,2.104
1046.1691,11.02,15.364,4.344,21.864,74.492,71.212,342.627,344.605,2.104
1046.219,11.189,15.549,4.36,21.875,74.422,71.212,341.454,344.765,2.105
1046.269,11.273,15.287,4.014,21.886,74.492,72.487,338.568,343.803,2.112
1046.319,11.026,14.452,3.426,21.893,74.7,73.173,337.394,342.256,2.12
1046.369,10.18,13.36,3.18,21.906,75.117,73.468,335.257,339.797,2.128
1046.4191,9.691,13.088,3.397,21.937,75.743,74.057,331.718,339.261,2.135
1046.469,9.985,13.673,3.688,21.994,76.367,74.546,317.743,337.234,2.147
1046.519,10.32,14.044,3.724,22.072,77.132,77.59,309.29,335.897,2.163
1046.569,10.432,14.065,3.633,22.142,78.45,83.466,298.836,334.03,2.179
1046.619,10.48,14.076,3.596,22.18,80.396,91.123,297.009,334.188,2.202
1046.6691,10.528,13.85,3.322,22.194,82.83,98.388,296.369,335.363,2.237
1046.719,10.572,12.062,1.49,22.205,85.397,104.754,297.435,335.363,2.282
1046.769,8.983,8.289,-0.694,22.227,87.691,110.449,306.205,334.187,2.324
1046.819,5.494,5.219,-0.275,22.259,89.495,115.934,326.902,331.627,2.374
1046.869,3.538,4.166,0.628,22.309,90.678,121.53,335.363,330.182,2.419
1046.9191,3.532,3.971,0.439,22.351,91.234,127.026,343.159,325.743,2.46
1046.969,3.617,3.917,0.3,22.339,91.511,130.258,339.425,320.409,2.475
1047.019,3.619,3.858,0.239,22.283,91.789,130.259,335.681,318.963,2.482
1047.069,3.663,3.839,0.176,22.215,91.789,127.223,330.027,316.776,2.478
1047.119,3.739,3.906,0.167,22.164,91.581,123.591,327.137,315.545,2.472
1047.1691,3.698,3.961,0.263,22.145,91.511,119.075,322.648,312.82,2.463
1047.219,3.682,3.943,0.261,22.14,91.511,115.255,320.621,312.233,2.452
1047.269,3.845,4.039,0.194,22.142,91.511,111.72,317.628,310.737,2.441
1047.319,3.983,4.244,0.261,22.158,91.442,108.782,316.561,309.617,2.428
1047.369,4.053,4.331,0.278,22.179,91.372,105.739,312.073,308.28,2.424
1047.4191,4.113,4.252,0.139,22.204,91.303,103.384,311.646,307.798,2.424
1047.469,4.098,4.172,0.074,22.219,91.233,103.384,312.82,306.892,2.429
1047.519,4.024,4.124,0.1,22.224,91.303,104.267,314.852,306.784,2.437
1047.569,3.949,4.061,0.112,22.236,91.372,104.855,318.372,306.998,2.449
1047.619,3.904,4.043,0.139,22.247,91.372,105.738,317.521,307.532,2.456
1047.6691,3.909,4.07,0.161,22.276,91.372,107.407,317.625,307.156,2.458
1047.719,4.047,4.178,0.131,22.327,91.303,108.876,314.532,304.542,2.446
1047.769,4.216,4.395,0.179,22.366,91.094,110.643,306.943,302.136,2.431
1047.819,4.444,4.694,0.25,22.387,90.886,110.349,303.743,301.016,2.412
1047.869,4.973,5.054,0.081,22.393,90.886,109.368,298.291,299.466,2.397
1047.9191,5.297,5.19,-0.107,22.394,91.095,107.994,297.222,298.715,2.385
1047.969,5.086,4.998,-0.088,22.416,91.303,107.896,297.009,295.888,2.381
1048.019,4.855,4.741,-0.114,22.46,91.511,109.859,297.544,295.406,2.386
1048.069,4.575,4.455,-0.12,22.526,91.789,112.014,300.851,295.726,2.394
1048.119,4.183,4.211,0.028,22.595,91.928,114.37,300.641,296.047,2.401
1048.1691,4.037,4.198,0.161,22.619,91.859,115.156,296.365,297.865,2.413
1048.219,4.221,4.374,0.153,22.58,91.789,116.821,293.591,299.678,2.418
1048.269,4.408,4.475,0.067,22.506,91.859,119.472,293.377,304.542,2.435
1048.319,4.337,4.355,0.018,22.462,91.997,122.9,296.578,307.422,2.435
1048.369,4.309,4.238,-0.071,22.508,92.136,126.631,308.76,312.446,2.438
1048.4191,4.326,4.197,-0.129,22.633,92.206,129.279,319.02,316.454,2.433
1048.469,4.153,4.084,-0.069,22.782,92.206,129.279,321.793,317.521,2.428
1048.519,3.965,3.964,-0.001,22.898,92.206,128.985,322.756,317.36,2.42
1048.569,3.88,3.874,-0.006,22.917,92.206,127.809,321.476,315.493,2.42
1048.619,3.801,3.797,-0.004,22.846,92.206,126.827,321.368,314.744,2.426
1048.6691,3.631,3.777,0.146,22.781,92.206,125.256,324.359,315.064,2.433
1048.719,3.472,3.749,0.277,22.769,92.275,123.591,324.786,315.064,2.433
1048.769,3.464,3.748,0.284,22.795,92.275,122.216,323.717,315.545,2.432
1048.819,3.576,3.837,0.261,22.826,92.137,120.551,322.331,315.492,2.415
1048.869,3.729,3.983,0.254,22.84,92.067,117.803,320.62,314.904,2.406
1048.9191,3.908,4.134,0.226,22.848,91.997,115.054,320.511,314.904,2.396
1048.969,4.023,4.192,0.169,22.88,91.928,112.018,318.164,315.491,2.393
1049.019,4.079,4.215,0.136,22.927,91.789,110.74,316.772,315.865,2.399
1049.069,4.134,4.283,0.149,22.954,91.581,109.859,313.678,315.172,2.41
1049.119,4.111,4.311,0.2,22.966,91.511,109.466,312.821,314.583,2.423
1049.1691,4.028,4.267,0.239,22.983,91.581,109.171,314.316,315.012,2.432
1049.219,3.97,4.247,0.277,23.059,91.789,108.387,313.782,316.025,2.436
1049.269,3.939,4.321,0.382,23.208,92.067,107.406,313.461,317.683,2.434
1049.319,3.961,4.386,0.425,23.333,92.275,107.112,312.394,320.083,2.435
1049.369,4.083,4.319,0.236,23.36,92.345,107.7,313.248,323.931,2.44
1049.4191,4.164,4.227,0.063,23.289,92.414,108.976,312.927,323.771,2.452
1049.469,4.073,4.167,0.094,23.21,92.484,109.563,312.287,323.131,2.462
1049.519,3.899,4.057,0.158,23.235,92.553,110.251,312.501,323.451,2.466
1049.569,3.81,4.015,0.205,23.325,92.831,111.72,315.275,324.838,2.463
1049.619,3.845,4.076,0.231,23.383,93.178,112.212,316.88,325.267,2.455
1049.6691,3.877,4.054,0.177,23.379,93.248,113.586,322.76,326.122,2.449
1049.719,3.871,3.929,0.058,23.327,93.248,114.566,326.6,326.335,2.441
